ep,loss,ret_start,steps_mean,succ_stab,succ_speed,succ_both,abs_err_mean,vy_lo_raw_mean,f_in_mean,stance_time_mean,flight_time_mean,l_min_mean,step_length_mean,E_apex_end_mean,reasons_top
21,-4.1955871904889745,0.6534096680581569,10.6,0.13333333333333333,0.5333333333333333,0.13333333333333333,1.3205574533485547,0.9895740997424324,452.1844570046626,0.1372364615014616,0.10535241538962133,0.9150245509577531,0.8028030852009207,1039.3241860699438,"fall_before_apex:26, success:4"
22,-4.9329976434508955,0.2581170260906219,9.833333333333334,0.06666666666666667,0.3,0.06666666666666667,1.9253990522129243,1.2390294495504883,508.88038343118865,0.1398713293297118,0.1347767108055344,0.9009706889027356,0.8298932953578736,1029.6164180511912,"fall_before_apex:28, success:2"
23,-3.518145823230346,0.7528490175803503,9.166666666666666,0.06666666666666667,0.6,0.03333333333333333,1.0646260094411868,0.8270295662631258,420.3475223756639,0.13664380217449112,0.08833996867755,0.9214599052139617,0.7634897834691362,1017.6731518069814,"fall_before_apex:28, success:2"
24,-3.2923947577675183,0.7673414220412572,9.033333333333333,0.03333333333333333,0.6,0.0,1.0704124210324093,0.7982983331414742,392.78080236267823,0.13561537612284527,0.0863812925004992,0.9230261092260152,0.7457655261837458,1013.5168315053355,"fall_before_apex:29, success:1"
25,-5.396263908719023,0.24868808165192605,8.6,0.03333333333333333,0.3333333333333333,0.03333333333333333,1.8637897410083846,1.1935243628679546,476.1374785250792,0.14076394961519972,0.13003752465127474,0.9027858218754302,0.7939275680688425,1011.5663910451464,"fall_before_apex:29, success:1"
26,-6.983239235480626,0.31884908612895135,10.766666666666667,0.0,0.3,0.0,1.8325284916155633,1.1016547906441783,469.27562733279325,0.13756543298806465,0.1186968236709685,0.9071804226386744,0.7932852677371562,1028.6264477485765,fall_before_apex:30
27,-4.320187247047822,0.5755532745271921,8.9,0.03333333333333333,0.5,0.03333333333333333,1.3136972017342876,1.0037800981433915,456.19156905570196,0.1402756419343185,0.10920559371728496,0.9134258712121235,0.8128735419723565,1016.2737174024794,"fall_before_apex:29, success:1"
28,-5.564303478598594,0.5487603709722558,11.666666666666666,0.2,0.4,0.13333333333333333,1.444162628606404,1.0443834250789303,461.9113043934334,0.14021521825396835,0.11151945105820112,0.911594346429792,0.8182126515867715,1053.4055186026892,"fall_before_apex:24, success:6"
29,-2.056410730878512,0.9737199346224467,8.0,0.06666666666666667,0.8333333333333334,0.06666666666666667,0.7696004125635374,0.5472760250089556,331.75888340689045,0.13288886627261637,0.059940927267177306,0.9344083835686855,0.6731184925299629,1002.7998917521026,"fall_before_apex:28, success:2"
30,-5.323164643719792,0.5228696142633756,10.833333333333334,0.03333333333333333,0.5,0.03333333333333333,1.6346627874928032,1.0404297646193563,463.11071674762456,0.13644741235702157,0.11058300132286594,0.9113588492549923,0.7825093040277569,1035.0662149649736,"fall_before_apex:29, success:1"
31,-6.377498717606068,0.4078486683778465,10.2,0.0,0.36666666666666664,0.0,1.6526502646321677,1.1429045432643057,487.87496893631464,0.1400140914487703,0.12450585957572423,0.9064725289639242,0.8363227881892897,1034.7246800333623,fall_before_apex:30
32,-6.204823612173398,0.21369073800742627,9.766666666666667,0.06666666666666667,0.23333333333333334,0.0,2.0084970155245205,1.2299907405486956,494.31628593681705,0.1401764143239802,0.13355074940310244,0.9007161877244517,0.7942474312871505,1020.4590767867217,"fall_before_apex:28, success:2"
33,-3.5145007103681563,0.6150868410865465,8.566666666666666,0.06666666666666667,0.5333333333333333,0.06666666666666667,1.2337993722190261,1.0294317799463237,478.90018506794746,0.14183891275391286,0.11029903698153705,0.9126383818384353,0.8184671006951704,1011.3876214049297,"fall_before_apex:28, success:2"
34,-4.861947260300318,0.6836845764269431,10.233333333333333,0.06666666666666667,0.43333333333333335,0.03333333333333333,1.2821142930345362,1.0199380262772106,475.64653761319636,0.13882156374671092,0.10819351901366617,0.9142321492647315,0.8344584858653437,1035.7072106333806,"fall_before_apex:28, success:2"
35,-5.331026014685631,0.4376458506953592,9.3,0.0,0.43333333333333335,0.0,1.57955651294673,1.0296587656806777,447.194043837287,0.13796884444259455,0.11184465155215163,0.9122427339213487,0.7697657174244886,1005.8839984684461,fall_before_apex:30
